"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"728"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	NA	"Registered Voters - independent"	"Live Phone"	41	50	9	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?"	1
"729"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	894	"Registered Voters"	"Live Phone"	37	45	6	3	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?"	2
"730"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	NA	"Registered Voters - Democrat"	"Live Phone"	2	90	1	3	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?"	2
"731"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	NA	"Registered Voters - Republican"	"Live Phone"	78	7	3	6	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?"	2
"732"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	NA	"Registered Voters - independent"	"Live Phone"	33	35	9	8	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?"	2
"733"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	1131	"Registered Voters"	"Live Phone"	41	47	3	10	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"f the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, would you vote for Hillary Clinton or Donald Trump? (IF DEPENDS OR DON’T KNOW):Well as of today, do you lean more toward Hillary Clinton or more toward Donald Trump?"	1
"734"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	376	"Registered Voters - Democrat"	"Live Phone"	10	86	1	3	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"f the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, would you vote for Hillary Clinton or Donald Trump? (IF DEPENDS OR DON’T KNOW):Well as of today, do you lean more toward Hillary Clinton or more toward Donald Trump?"	1
"735"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	315	"Registered Voters - Republican"	"Live Phone"	81	13	2	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"f the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, would you vote for Hillary Clinton or Donald Trump? (IF DEPENDS OR DON’T KNOW):Well as of today, do you lean more toward Hillary Clinton or more toward Donald Trump?"	1
"736"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	440	"Registered Voters - independent"	"Live Phone"	39	38	5	17	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"f the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, would you vote for Hillary Clinton or Donald Trump? (IF DEPENDS OR DON’T KNOW):Well as of today, do you lean more toward Hillary Clinton or more toward Donald Trump?"	1
"737"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	1131	"Registered Voters"	"Live Phone"	38	43	2	6	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, and Gary Johnson, the Libertarian would you vote for Hillary Clinton or Donald Trump or Gary Johnson?"	2
"738"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	376	"Registered Voters - Democrat"	"Live Phone"	10	82	1	3	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, and Gary Johnson, the Libertarian would you vote for Hillary Clinton or Donald Trump or Gary Johnson?"	2
"739"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	315	"Registered Voters - Republican"	"Live Phone"	78	9	2	3	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, and Gary Johnson, the Libertarian would you vote for Hillary Clinton or Donald Trump or Gary Johnson?"	2
"740"	"CBS"	"2016-07-29"	"2016-07-31"	"2016-08-01T11:51:59Z"	440	"Registered Voters - independent"	"Live Phone"	35	34	4	10	"http://elections.huffingtonpost.com/pollster/polls/cbs-25024"	"http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, and Gary Johnson, the Libertarian would you vote for Hillary Clinton or Donald Trump or Gary Johnson?"	2
"741"	"UPI/CVOTER"	"2016-07-25"	"2016-07-31"	"2016-08-04T14:59:39Z"	989	"Likely Voters"	"Internet"	46	49	5	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-25060"	"https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed"	"Nonpartisan"	"None"	""	1
"742"	"NBC/SurveyMonkey"	"2016-07-25"	"2016-07-31"	"2016-08-02T11:09:07Z"	12742	"Registered Voters"	"Internet"	42	50	NA	8	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-25039"	"http://www.nbcnews.com/politics/2016-election/poll-clinton-support-spikes-following-democratic-convention-n621071"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?"	1
"743"	"NBC/SurveyMonkey"	"2016-07-25"	"2016-07-31"	"2016-08-02T11:09:07Z"	12742	"Registered Voters"	"Internet"	38	43	4	5	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-25039"	"http://www.nbcnews.com/politics/2016-election/poll-clinton-support-spikes-following-democratic-convention-n621071"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates for whom would you vote?"	2
"744"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	1931	"Registered Voters"	"Internet"	40	43	NA	17	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"745"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	699	"Registered Voters - Democrat"	"Internet"	11	82	NA	8	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"746"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	579	"Registered Voters - Republican"	"Internet"	78	9	NA	13	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"747"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	653	"Registered Voters - independent"	"Internet"	38	32	NA	30	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"748"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	1931	"Registered Voters"	"Internet"	36	41	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"749"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	699	"Registered Voters - Democrat"	"Internet"	9	80	NA	6	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"750"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	579	"Registered Voters - Republican"	"Internet"	74	9	NA	21	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"751"	"Morning Consult"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:39:34Z"	653	"Registered Voters - independent"	"Internet"	32	27	NA	8	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25023"	"https://morningconsult.com/2016/07/31/presidential-poll-hillary-clinton-donald-trump/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"752"	"PPP (D)"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:13:24Z"	1276	"Likely Voters"	"IVR/Online"	41	46	2	5	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25022"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_7302016.pdf"	"Pollster"	"Dem"	"The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?"	1
"753"	"PPP (D)"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:13:24Z"	NA	"Likely Voters - Democrat"	"IVR/Online"	9	83	2	4	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25022"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_7302016.pdf"	"Pollster"	"Dem"	"The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?"	1
"754"	"PPP (D)"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:13:24Z"	NA	"Likely Voters - Republican"	"IVR/Online"	79	8	2	4	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25022"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_7302016.pdf"	"Pollster"	"Dem"	"The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?"	1
"755"	"PPP (D)"	"2016-07-29"	"2016-07-30"	"2016-07-31T13:13:24Z"	NA	"Likely Voters - independent"	"IVR/Online"	42	35	2	11	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25022"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_7302016.pdf"	"Pollster"	"Dem"	"The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?"	1
"756"	"RABA Research"	"2016-07-29"	"2016-07-29"	"2016-07-30T15:39:56Z"	956	"Likely Voters"	"Internet"	31	46	2	15	"http://elections.huffingtonpost.com/pollster/polls/raba-research-25020"	"http://www.rabaresearch.com/documents/RABA-Updated-National-Survey-July-2016-2.pdf"	"Nonpartisan"	"None"	"If the election for Present were held today, for whom would you vote?"	1
"757"	"Ipsos/Reuters"	"2016-07-25"	"2016-07-29"	"2016-07-29T19:50:46Z"	1050	"Likely Voters"	"Internet"	35	40	8	17	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25002"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7324"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"758"	"Ipsos/Reuters"	"2016-07-25"	"2016-07-29"	"2016-07-29T19:50:46Z"	NA	"Likely Voters - Democrat"	"Internet"	9	79	4	8	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25002"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7324"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"759"	"Ipsos/Reuters"	"2016-07-25"	"2016-07-29"	"2016-07-29T19:50:46Z"	NA	"Likely Voters - Republican"	"Internet"	71	6	9	14	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25002"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7324"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"760"	"Ipsos/Reuters"	"2016-07-25"	"2016-07-29"	"2016-07-29T19:50:46Z"	NA	"Likely Voters - independent"	"Internet"	23	27	27	24	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25002"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7324"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"761"	"Ipsos/Reuters"	"2016-07-25"	"2016-07-29"	"2016-07-29T19:50:46Z"	1433	"Likely Voters"	"Internet"	37	37	6	15	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25002"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7324"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"762"	"Rasmussen"	"2016-07-26"	"2016-07-27"	"2016-07-28T19:43:02Z"	1000	"Likely Voters"	"IVR/Online"	42	43	10	4	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-24988"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?"	1
